track_condition_id,date,week_day,cushion_value,moisture_turf_goal,moisture_turf_4c,moisture_dirt_goal,moisture_dirt_4c
201907030010,2019-07-19,fr,,17.4,16.0,17.5,17.4
201907030102,2019-06-29,sa,,14.7,15.2,16.0,15.8
201907030203,2019-06-30,su,,14.3,14.1,17.9,18.1
201907030305,2019-07-06,sa,,16.2,16.3,14.8,15.4
201907030406,2019-07-07,su,,13.6,13.3,13.6,12.9
201907030508,2019-07-13,sa,,15.8,14.1,16.0,15.4
201907030609,2019-07-14,su,,19.5,19.1,18.7,18.4
201907030711,2019-07-20,sa,,18.0,16.7,16.7,16.9
201907030812,2019-07-21,su,,15.6,15.7,13.2,10.4
201907040001,2019-11-29,fr,,12.2,13.3,4.8,4.7
201907040004,2019-12-06,fr,,11.9,12.8,7.8,8.7
201907040007,2019-12-13,fr,,11.1,10.4,2.6,3.9
201907040102,2019-11-30,sa,,12.5,13.5,3.8,4.1
201907040203,2019-12-01,su,,11.0,12.8,3.5,4.3
201907040305,2019-12-07,sa,,12.1,11.7,6.4,8.0
201907040406,2019-12-08,su,,10.8,11.4,5.8,7.2
201907040508,2019-12-14,sa,,10.2,11.2,2.4,3.9
201907040609,2019-12-15,su,,9.5,11.1,3.0,4.0
201908010001,2019-01-04,fr,,11.0,10.0,5.0,3.1
201908010004,2019-01-11,fr,,11.9,9.8,2.3,2.2
201908010008,2019-01-18,fr,,10.9,8.5,2.0,2.1
201908010102,2019-01-05,sa,,11.3,10.6,5.2,5.3
201908010203,2019-01-06,su,,11.6,10.5,4.5,2.3
201908010305,2019-01-12,sa,,8.4,7.9,2.3,2.0
201908010406,2019-01-13,su,,13.2,9.7,1.7,2.3
201908010507,2019-01-14,mo,,9.9,10.7,1.6,1.8
201908010609,2019-01-19,sa,,8.5,8.2,1.7,1.8
201908010710,2019-01-20,su,,13.8,9.5,1.6,1.8
201908020001,2019-01-25,fr,,9.9,10.0,1.9,2.1
201908020004,2019-02-01,fr,,12.1,11.7,11.1,10.1
201908020007,2019-02-08,fr,,8.2,7.7,10.2,10.3
201908020010,2019-02-15,fr,,10.0,10.3,5.9,7.4
201908020102,2019-01-26,sa,,8.3,9.6,1.7,2.0
201908020203,2019-01-27,su,,7.0,7.5,2.5,2.5
201908020305,2019-02-02,sa,,9.7,10.7,8.6,8.4
201908020406,2019-02-03,su,,10.3,11.1,8.6,8.7
201908020508,2019-02-09,sa,,8.5,7.3,8.7,8.5
201908020609,2019-02-10,su,,13.2,11.3,6.5,6.9
201908020711,2019-02-16,sa,,8.5,10.2,3.7,4.4
201908020812,2019-02-17,su,,7.5,7.1,4.2,5.2
201908030001,2019-04-19,fr,,11.0,8.4,4.8,5.2
201908030008,2019-05-03,fr,,11.4,10.5,9.9,9.7
201908030011,2019-05-10,fr,,9.8,9.1,2.4,2.0
201908030014,2019-05-17,fr,,7.3,6.9,1.6,1.9
201908030017,2019-05-24,fr,,8.5,7.2,5.5,5.3
201908030102,2019-04-20,sa,,10.8,7.6,4.1,5.0
201908030104,2019-04-26,fr,,10.1,9.5,4.2,4.9
201908030203,2019-04-21,su,,10.1,7.3,3.7,3.0
201908030205,2019-04-27,sa,,12.2,11.2,8.6,9.4
201908030306,2019-04-28,su,,9.7,9.2,6.8,7.2
201908030407,2019-04-29,mo,,7.7,7.3,5.2,5.5
201908030509,2019-05-04,sa,,9.6,8.0,7.3,7.8
201908030610,2019-05-05,su,,8.9,7.6,4.9,5.2
201908030712,2019-05-11,sa,,10.3,9.1,2.3,3.1
201908030813,2019-05-12,su,,7.5,8.8,1.6,1.9
201908030915,2019-05-18,sa,,7.3,7.0,1.1,1.4
201908031016,2019-05-19,su,,7.1,6.8,1.1,1.3
201908031118,2019-05-25,sa,,9.4,8.8,4.4,4.8
201908031219,2019-05-26,su,,7.1,7.5,4.1,4.4
201908040001,2019-10-04,fr,,12.8,11.2,10.1,12.9
201908040004,2019-10-11,fr,,10.0,11.4,5.4,5.0
201908040008,2019-10-18,fr,,9.2,8.7,5.9,5.4
201908040011,2019-10-25,fr,,15.3,14.9,14.9,12.2
201908040102,2019-10-05,sa,,13.0,10.6,8.1,9.7
201908040203,2019-10-06,su,,12.4,9.8,7.1,7.0
201908040305,2019-10-12,sa,,14.2,13.8,10.8,10.3
201908040406,2019-10-13,su,,12.8,11.2,10.6,12.3
201908040507,2019-10-14,mo,,10.2,10.3,8.4,7.6
201908040609,2019-10-19,sa,,11.3,10.4,14.2,13.5
201908040710,2019-10-20,su,,9.9,8.6,12.4,13.2
201908040812,2019-10-26,sa,,15.6,14.2,11.9,10.4
201908040913,2019-10-27,su,,13.2,12.2,8.9,10.7
201908050001,2019-11-01,fr,,10.9,10.0,5.9,6.0
201908050004,2019-11-08,fr,,9.3,9.7,2.9,3.1
201908050007,2019-11-15,fr,,9.5,8.8,4.1,4.3
201908050010,2019-11-22,fr,,10.6,9.4,6.5,7.2
201908050102,2019-11-02,sa,,9.9,9.8,6.0,6.0
201908050203,2019-11-03,su,,9.3,9.1,5.2,5.0
201908050305,2019-11-09,sa,,8.9,8.2,2.8,2.5
201908050406,2019-11-10,su,,8.8,8.5,2.7,2.2
201908050508,2019-11-16,sa,,10.6,9.3,3.5,3.1
201908050609,2019-11-17,su,,11.3,9.3,3.6,3.8
201908050711,2019-11-23,sa,,10.4,9.5,6.4,6.6
201908050812,2019-11-24,su,,10.8,10.5,6.2,6.5
201909010001,2019-02-22,fr,,9.7,12.0,9.8,9.7
201909010004,2019-03-01,fr,,10.2,12.1,11.1,10.2
201909010007,2019-03-08,fr,,9.7,11.9,11.5,14.0
201909010010,2019-03-15,fr,,9.7,8.9,8.5,10.3
201909010102,2019-02-23,sa,,9.2,11.0,8.8,9.0
201909010203,2019-02-24,su,,9.0,10.9,7.4,8.1
201909010305,2019-03-02,sa,,9.3,11.0,7.8,9.6
201909010406,2019-03-03,su,,9.3,9.5,7.4,7.7
201909010508,2019-03-09,sa,,9.8,12.2,8.8,9.1
201909010609,2019-03-10,su,,9.6,11.9,7.7,8.0
201909010711,2019-03-16,sa,,9.8,10.6,7.6,8.5
201909010812,2019-03-17,su,,9.2,10.3,8.3,10.0
201909020001,2019-03-22,fr,,9.0,11.5,9.0,9.1
201909020004,2019-03-29,fr,,8.8,7.2,3.5,3.7
201909020007,2019-04-05,fr,,9.9,9.4,4.0,6.6
201909020010,2019-04-12,fr,,10.0,8.1,10.2,10.1
201909020102,2019-03-23,sa,,8.4,11.8,7.0,7.3
201909020203,2019-03-24,su,,8.7,10.8,6.7,6.4
201909020305,2019-03-30,sa,,9.4,7.2,3.3,3.8
201909020406,2019-03-31,su,,10.7,9.6,8.4,9.4
201909020508,2019-04-06,sa,,9.5,8.9,5.1,2.9
201909020609,2019-04-07,su,,8.7,7.9,2.9,3.2
201909020711,2019-04-13,sa,,10.7,9.1,7.2,8.1
201909020812,2019-04-14,su,,9.4,8.1,7.0,6.6
201909030001,2019-05-31,fr,,9.1,8.3,7.2,9.4
201909030004,2019-06-07,fr,,10.1,12.9,17.0,16.9
201909030007,2019-06-14,fr,,6.8,5.2,3.6,5.7
201909030010,2019-06-21,fr,,6.5,7.4,5.2,5.7
201909030102,2019-06-01,sa,,7.3,8.5,4.7,6.4
201909030203,2019-06-02,su,,7.3,8.4,5.3,5.1
201909030305,2019-06-08,sa,,9.7,11.9,14.7,15.8
201909030406,2019-06-09,su,,8.7,10.5,10.2,11.0
201909030508,2019-06-15,sa,,11.5,9.1,7.7,6.6
201909030609,2019-06-16,su,,10.0,8.3,14.8,14.2
201909030711,2019-06-22,sa,,6.8,7.7,5.3,4.9
201909030812,2019-06-23,su,,7.2,8.1,5.1,4.5
201909040001,2019-09-06,fr,,8.8,7.7,3.7,4.4
201909040004,2019-09-13,fr,,11.3,12.1,12.0,12.5
201909040008,2019-09-20,fr,,8.9,8.3,2.1,2.5
201909040011,2019-09-27,fr,,11.1,9.3,3.7,3.4
201909040102,2019-09-07,sa,,9.1,9.0,5.0,4.1
201909040203,2019-09-08,su,,9.6,9.7,3.4,3.7
201909040305,2019-09-14,sa,,8.4,10.5,11.1,10.9
201909040406,2019-09-15,su,,8.7,11.0,6.2,6.1
201909040507,2019-09-16,mo,,9.2,11.2,4.3,4.2
201909040609,2019-09-21,sa,,11.1,9.6,7.6,7.5
201909040710,2019-09-22,su,,10.4,9.3,5.0,5.1
201909040812,2019-09-28,sa,,10.4,9.2,4.4,3.3
201909040913,2019-09-29,su,,10.8,11.8,2.3,2.1
201909050001,2019-11-29,fr,,10.5,9.2,2.1,1.6
201909050004,2019-12-06,fr,,10.0,10.6,7.9,8.7
201909050007,2019-12-13,fr,,8.9,10.6,4.8,4.4
201909050010,2019-12-20,fr,,10.9,9.3,8.4,8.5
201909050013,2019-12-27,fr,,11.9,10.5,12.9,12.0
201909050102,2019-11-30,sa,,10.3,11.1,1.5,1.8
201909050203,2019-12-01,su,,9.2,11.1,2.0,2.1
201909050305,2019-12-07,sa,,9.2,9.3,5.9,7.5
201909050406,2019-12-08,su,,8.6,9.3,6.6,6.9
201909050508,2019-12-14,sa,,10.4,11.6,3.5,4.0
201909050609,2019-12-15,su,,8.2,10.2,2.6,3.8
201909050711,2019-12-21,sa,,10.8,9.1,8.1,6.7
201909050812,2019-12-22,su,,10.1,8.5,5.9,6.2
201909050914,2019-12-28,sa,,11.4,9.5,10.9,9.2
201910010001,2019-02-08,fr,,8.7,10.3,12.3,10.3
201910010004,2019-02-15,fr,,9.8,10.3,9.0,9.1
201910010007,2019-02-22,fr,,8.2,8.6,12.7,11.3
201910010010,2019-03-01,fr,,9.8,10.3,12.8,12.8
201910010102,2019-02-09,sa,,9.3,9.2,12.0,10.9
201910010203,2019-02-10,su,,9.1,9.2,11.2,11.8
201910010305,2019-02-16,sa,,8.6,9.7,11.1,9.4
201910010406,2019-02-17,su,,8.8,9.1,7.7,8.1
201910010508,2019-02-23,sa,,9.1,9.3,11.5,10.6
201910010609,2019-02-24,su,,7.4,7.5,9.5,9.8
201910010711,2019-03-02,sa,,9.4,9.5,11.4,11.8
201910010812,2019-03-03,su,,9.6,10.6,11.7,13.2
201910020001,2019-07-26,fr,,9.6,9.6,5.5,5.8
201910020004,2019-08-02,fr,,7.2,8.3,5.5,5.6
201910020007,2019-08-09,fr,,8.7,10.1,7.9,6.6
201910020010,2019-08-16,fr,,9.9,13.5,13.5,14.2
201910020013,2019-08-23,fr,,9.8,9.5,14.1,13.2
201910020016,2019-08-30,fr,,10.3,10.9,14.1,14.5
201910020102,2019-07-27,sa,,9.6,8.9,5.9,5.4
201910020203,2019-07-28,su,,8.2,8.4,3.8,4.2
201910020305,2019-08-03,sa,,8.4,8.4,3.5,4.0
201910020406,2019-08-04,su,,8.4,9.1,2.8,2.9
201910020508,2019-08-10,sa,,9.1,10.4,5.7,6.5
201910020609,2019-08-11,su,,8.6,9.0,4.0,4.6
201910020711,2019-08-17,sa,,9.8,10.3,12.4,13.7
201910020812,2019-08-18,su,,8.8,7.9,9.4,10.4
201910020914,2019-08-24,sa,,9.5,8.5,9.4,9.4
201910021015,2019-08-25,su,,9.1,8.5,7.0,7.5
201910021117,2019-08-31,sa,,9.5,10.0,12.5,13.4
201910021218,2019-09-01,su,,8.7,8.4,8.1,10.9
202001010001,2020-07-24,fr,,13.3,16.2,3.5,3.3
202001010004,2020-07-31,fr,,11.7,12.0,2.0,2.0
202001010007,2020-08-07,fr,,12.2,14.7,6.0,5.8
202001010102,2020-07-25,sa,,13.9,13.3,3.2,3.6
202001010203,2020-07-26,su,,14.5,13.9,2.0,2.1
202001010305,2020-08-01,sa,,12.9,14.1,2.0,2.7
202001010406,2020-08-02,su,,11.5,12.0,1.8,2.3
202001010508,2020-08-08,sa,,12.8,14.9,5.0,4.2
202001010609,2020-08-09,su,,13.2,13.0,3.9,3.3
202001020001,2020-08-14,fr,,11.1,13.8,2.4,2.2
202001020004,2020-08-21,fr,,12.1,11.4,3.5,3.7
202001020007,2020-08-28,fr,,12.3,11.0,1.6,1.5
202001020010,2020-09-04,fr,,11.1,10.0,5.1,4.5
202001020102,2020-08-15,sa,,14.7,13.8,15.3,16.3
202001020203,2020-08-16,su,,12.5,14.0,11.1,10.4
202001020305,2020-08-22,sa,,11.7,11.0,4.5,4.0
202001020406,2020-08-23,su,,12.0,12.8,3.0,3.0
202001020508,2020-08-29,sa,,11.4,10.8,2.6,2.2
202001020609,2020-08-30,su,,12.4,12.1,5.1,5.1
202001020711,2020-09-05,sa,,10.1,10.9,3.9,4.4
202001020812,2020-09-06,su,,9.2,10.2,3.4,3.0
202002010001,2020-06-12,fr,,15.9,17.2,8.3,8.8
202002010004,2020-06-19,fr,,14.3,15.2,4.4,3.8
202002010007,2020-06-26,fr,,16.9,16.9,13.3,14.2
202002010102,2020-06-13,sa,,15.0,15.7,5.8,6.8
202002010203,2020-06-14,su,,13.9,14.0,5.7,5.2
202002010305,2020-06-20,sa,,14.8,15.9,3.7,4.9
202002010406,2020-06-21,su,,13.0,14.5,2.9,3.5
202002010508,2020-06-27,sa,,17.0,17.2,15.3,15.7
202002010609,2020-06-28,su,,17.3,16.5,17.0,15.6
202002020001,2020-07-03,fr,,16.2,17.3,13.5,15.1
202002020004,2020-07-10,fr,,16.7,15.9,6.8,8.0
202002020007,2020-07-17,fr,,13.8,15.3,2.4,3.1
202002020102,2020-07-04,sa,,14.2,14.7,9.9,9.0
202002020203,2020-07-05,su,,15.1,14.9,8.0,9.1
202002020305,2020-07-11,sa,,15.2,14.9,4.9,7.4
202002020406,2020-07-12,su,,14.5,13.4,5.5,5.9
202002020508,2020-07-18,sa,,15.8,13.6,2.7,2.1
202002020609,2020-07-19,su,,14.7,13.0,4.5,4.1
202003010001,2020-04-10,fr,,13.6,14.0,6.3,7.5
202003010004,2020-04-17,fr,,11.8,16.1,8.3,6.2
202003010007,2020-04-24,fr,,12.6,13.3,7.5,7.6
202003010010,2020-05-01,fr,,10.6,9.7,3.4,4.8
202003010102,2020-04-11,sa,,12.0,13.8,3.7,4.5
202003010203,2020-04-12,su,,11.1,13.7,3.2,2.8
202003010305,2020-04-18,sa,,11.5,13.4,5.5,7.4
202003010406,2020-04-19,su,,17.2,19.8,19.1,19.4
202003010508,2020-04-25,sa,,11.9,13.9,7.6,8.7
202003010609,2020-04-26,su,,10.6,13.6,5.7,6.9
202003010711,2020-05-02,sa,,11.7,13.8,3.3,4.0
202003010812,2020-05-03,su,,8.8,11.0,3.3,3.7
202003020001,2020-07-03,fr,,10.7,14.1,7.4,7.8
202003020004,2020-07-10,fr,,12.1,15.3,14.4,13.1
202003020007,2020-07-17,fr,,13.1,14.4,13.6,13.9
202003020102,2020-07-04,sa,,13.0,17.4,15.5,16.0
202003020203,2020-07-05,su,,13.4,17.5,17.2,17.3
202003020305,2020-07-11,sa,,11.9,16.8,16.2,14.8
202003020406,2020-07-12,su,,14.7,16.0,18.2,16.8
202003020508,2020-07-18,sa,,12.8,15.7,14.4,13.4
202003020609,2020-07-19,su,,12.6,14.5,12.6,12.7
202003030001,2020-10-30,fr,8.8,13.0,16.8,5.6,5.0
202003030004,2020-11-06,fr,8.1,12.5,16.2,6.6,6.9
202003030007,2020-11-13,fr,8.3,12.6,15.9,3.8,5.0
202003030102,2020-10-31,sa,8.8,10.7,15.4,5.3,5.7
202003030203,2020-11-01,su,8.3,13.9,15.1,5.2,4.2
202003030305,2020-11-07,sa,7.9,12.2,16.0,5.6,5.0
202003030406,2020-11-08,su,8.5,13.9,14.6,5.5,5.6
202003030508,2020-11-14,sa,8.5,11.7,14.0,4.4,6.0
202003030609,2020-11-15,su,7.9,12.3,13.7,3.7,3.9
202004010001,2020-05-08,fr,,13.0,15.0,4.1,5.1
202004010004,2020-05-15,fr,,13.7,14.9,3.0,3.7
202004010007,2020-05-22,fr,,13.4,13.8,12.4,12.8
202004010102,2020-05-09,sa,,12.7,14.7,3.6,3.3
202004010203,2020-05-10,su,,12.6,12.6,6.5,6.7
202004010305,2020-05-16,sa,,10.7,11.9,3.7,2.9
202004010406,2020-05-17,su,,12.8,13.6,7.0,6.8
202004010508,2020-05-23,sa,,11.3,13.6,8.8,11.0
202004010609,2020-05-24,su,,12.4,11.0,6.2,8.1
202004020001,2020-07-24,fr,,11.9,12.3,4.4,4.8
202004020004,2020-07-31,fr,,23.1,21.6,17.8,18.2
202004020007,2020-08-07,fr,,12.4,13.0,3.3,3.0
202004020102,2020-07-25,sa,,12.3,13.5,10.0,10.7
202004020203,2020-07-26,su,,13.1,12.9,7.7,9.5
202004020305,2020-08-01,sa,,15.0,14.8,12.0,14.6
202004020406,2020-08-02,su,,13.5,12.7,8.4,8.1
202004020508,2020-08-08,sa,,15.0,14.7,9.9,11.4
202004020609,2020-08-09,su,,15.6,15.1,17.0,18.4
202004030001,2020-08-14,fr,,13.5,11.7,4.7,6.0
202004030004,2020-08-21,fr,,13.9,13.4,2.6,2.8
202004030007,2020-08-28,fr,,11.9,12.0,2.1,2.1
202004030010,2020-09-04,fr,,14.0,13.0,7.5,8.1
202004030102,2020-08-15,sa,,11.6,12.3,4.7,6.3
202004030203,2020-08-16,su,,13.4,14.0,7.2,8.8
202004030305,2020-08-22,sa,,14.9,13.2,4.6,4.3
202004030406,2020-08-23,su,,11.9,13.4,2.2,2.2
202004030508,2020-08-29,sa,,12.5,13.6,3.0,3.8
202004030609,2020-08-30,su,,12.7,12.6,3.1,2.7
202004030711,2020-09-05,sa,,10.9,12.1,6.0,7.0
202004030812,2020-09-06,su,,11.8,12.1,4.4,4.4
202004040001,2020-10-09,fr,9.3,13.3,14.8,6.9,8.1
202004040004,2020-10-16,fr,9.4,13.4,12.0,6.3,8.2
202004040007,2020-10-23,fr,9.6,11.1,12.0,4.7,5.1
202004040102,2020-10-10,sa,9.9,11.6,12.2,7.2,7.9
202004040203,2020-10-11,su,9.7,11.5,11.8,5.6,6.6
202004040305,2020-10-17,sa,9.6,10.9,11.7,5.4,7.3
202004040406,2020-10-18,su,9.3,12.6,11.8,6.6,6.0
202004040508,2020-10-24,sa,9.6,13.0,13.4,10.6,11.1
202004040609,2020-10-25,su,7.9,17.6,17.4,18.0,19.2
202005010001,2020-01-31,fr,,16.3,18.1,10.5,11.8
202005010004,2020-02-07,fr,,17.0,16.2,2.4,3.5
202005010007,2020-02-14,fr,,15.7,15.4,4.8,6.4
202005010010,2020-02-21,fr,,16.8,15.3,3.9,2.9
202005010102,2020-02-01,sa,,16.0,17.6,8.9,9.6
202005010203,2020-02-02,su,,14.3,14.9,4.7,5.5
202005010305,2020-02-08,sa,,15.0,14.5,2.2,2.8
202005010406,2020-02-09,su,,14.9,16.4,1.6,1.9
202005010508,2020-02-15,sa,,14.1,13.0,3.6,5.5
202005010609,2020-02-16,su,,13.9,13.2,3.1,4.3
202005010711,2020-02-22,sa,,14.5,16.0,4.3,3.6
202005010812,2020-02-23,su,,15.0,14.0,2.6,2.6
202005020001,2020-04-24,fr,,15.7,15.0,6.8,6.8
202005020004,2020-05-01,fr,,12.0,12.9,3.1,4.0
202005020007,2020-05-08,fr,,13.9,12.6,4.2,4.0
202005020010,2020-05-15,fr,,12.0,11.4,2.4,2.7
202005020013,2020-05-22,fr,,18.2,17.2,11.1,11.5
202005020016,2020-05-29,fr,,15.3,15.6,3.3,2.7
202005020102,2020-04-25,sa,,14.1,15.8,4.5,6.0
202005020203,2020-04-26,su,,13.0,13.6,3.4,4.8
202005020305,2020-05-02,sa,,12.1,12.2,2.7,2.3
202005020406,2020-05-03,su,,11.1,12.3,1.5,1.7
202005020508,2020-05-09,sa,,12.3,14.7,3.6,4.3
202005020609,2020-05-10,su,,14.4,15.0,3.4,3.8
202005020711,2020-05-16,sa,,11.7,11.2,2.5,2.8
202005020812,2020-05-17,su,,16.9,17.5,7.5,9.0
202005020914,2020-05-23,sa,,15.9,14.7,9.0,9.9
202005021015,2020-05-24,su,,13.5,13.2,7.0,7.1
202005021117,2020-05-30,sa,,15.8,15.6,2.9,3.1
202005021218,2020-05-31,su,,12.6,13.5,2.0,3.2
202005030001,2020-06-05,fr,,17.1,16.0,2.8,2.8
202005030004,2020-06-12,fr,,13.8,15.8,6.5,7.4
202005030007,2020-06-19,fr,,21.1,20.5,17.0,16.3
202005030010,2020-06-26,fr,,18.0,18.5,11.3,12.3
202005030102,2020-06-06,sa,,16.4,15.2,2.2,2.7
202005030203,2020-06-07,su,,20.3,20.1,15.4,15.1
202005030305,2020-06-13,sa,,17.9,18.9,13.2,14.0
202005030406,2020-06-14,su,,19.2,19.9,14.4,14.1
202005030508,2020-06-20,sa,,19.5,19.9,14.0,14.8
202005030609,2020-06-21,su,,18.1,17.5,9.6,9.3
202005030711,2020-06-27,sa,,16.9,15.9,8.1,8.0
202005030812,2020-06-28,su,,19.7,20.2,13.9,14.3
202005040001,2020-10-09,fr,8.5,19.0,17.6,16.5,15.8
202005040004,2020-10-16,fr,8.9,13.3,14.6,4.6,4.5
202005040007,2020-10-23,fr,9.0,14.0,13.8,6.3,5.5
202005040010,2020-10-30,fr,9.3,14.9,13.3,4.1,4.3
202005040102,2020-10-10,sa,7.0,20.5,19.5,16.7,16.0
202005040203,2020-10-11,su,7.8,19.7,19.0,13.5,13.1
202005040305,2020-10-17,sa,8.9,14.3,14.2,3.8,3.9
202005040406,2020-10-18,su,8.2,18.5,18.2,13.4,12.9
202005040508,2020-10-24,sa,8.6,17.2,18.2,9.9,10.1
202005040609,2020-10-25,su,8.7,14.8,14.2,6.9,6.9
202005040711,2020-10-31,sa,9.2,15.1,13.7,3.7,4.0
202005040812,2020-11-01,su,9.7,14.7,13.7,2.6,3.0
202005050001,2020-11-06,fr,8.7,16.6,14.8,3.9,4.0
202005050004,2020-11-13,fr,8.9,14.7,13.8,3.8,4.0
202005050007,2020-11-20,fr,9.5,15.0,15.4,4.5,5.3
202005050011,2020-11-27,fr,9.0,17.4,17.6,4.8,4.8
202005050102,2020-11-07,sa,9.0,15.0,14.4,3.8,3.8
202005050203,2020-11-08,su,9.6,15.9,14.5,3.4,3.4
202005050305,2020-11-14,sa,9.3,15.9,15.8,5.0,5.1
202005050406,2020-11-15,su,9.4,13.9,13.6,5.3,5.1
202005050508,2020-11-21,sa,9.6,14.3,14.7,4.3,4.8
202005050609,2020-11-22,su,9.6,13.2,13.8,4.1,4.3
202005050710,2020-11-23,mo,9.7,12.6,13.2,3.8,4.0
202005050812,2020-11-28,sa,9.2,15.4,15.9,5.1,4.9
202005050913,2020-11-29,su,9.3,14.8,14.6,4.3,4.7
202006010001,2020-01-04,sa,,11.2,11.6,2.3,3.4
202006010004,2020-01-10,fr,,11.9,11.4,6.5,7.9
202006010008,2020-01-17,fr,,11.6,11.6,8.3,7.4
202006010011,2020-01-24,fr,,11.6,11.3,8.7,9.2
202006010102,2020-01-05,su,,9.9,9.3,2.6,3.9
202006010203,2020-01-06,mo,,10.3,10.4,2.7,3.4
202006010305,2020-01-11,sa,,10.8,11.3,4.8,6.4
202006010406,2020-01-12,su,,10.9,10.5,5.3,6.2
202006010507,2020-01-13,mo,,10.7,10.7,4.5,3.6
202006010609,2020-01-18,sa,,10.1,11.2,6.1,6.9
202006010710,2020-01-19,su,,12.1,12.2,8.9,10.5
202006010812,2020-01-25,sa,,12.0,11.3,7.1,8.2
202006010913,2020-01-26,su,,10.7,10.5,5.1,6.7
202006020001,2020-02-28,fr,,10.3,9.4,3.8,3.2
202006020004,2020-03-06,fr,,10.4,10.2,7.7,8.6
202006020007,2020-03-13,fr,,10.7,11.4,7.0,8.5
202006020010,2020-03-19,th,,10.8,11.5,5.2,5.6
202006020102,2020-02-29,sa,,10.9,9.9,2.9,2.6
202006020203,2020-03-01,su,,10.4,10.0,4.2,4.5
202006020305,2020-03-07,sa,,10.2,9.6,6.7,6.0
202006020406,2020-03-08,su,,11.6,11.5,6.8,9.1
202006020508,2020-03-14,sa,,9.3,9.9,5.1,6.4
202006020609,2020-03-15,su,,12.6,12.5,15.2,16.6
202006020711,2020-03-20,fr,,10.1,10.5,6.6,6.2
202006020812,2020-03-21,sa,,9.4,10.2,3.0,4.6
202006020913,2020-03-22,su,,9.6,10.2,3.5,3.7
202006030001,2020-03-27,fr,,8.7,9.2,3.1,2.9
202006030002,2020-03-28,sa,,9.0,9.4,3.4,2.5
202006030003,2020-03-29,su,,12.9,12.9,17.2,15.7
202006030006,2020-04-03,fr,,12.5,12.0,8.8,9.1
202006030009,2020-04-10,fr,,9.8,11.4,5.4,6.0
202006030012,2020-04-17,fr,,11.1,12.3,6.8,6.2
202006030104,2020-03-30,mo,,12.1,13.5,12.6,12.9
202006030205,2020-03-31,tu,,10.3,13.4,9.7,8.4
202006030307,2020-04-04,sa,,12.8,12.8,9.1,8.3
202006030408,2020-04-05,su,,12.5,12.4,8.0,7.2
202006030510,2020-04-11,sa,,10.4,10.1,4.6,4.0
202006030611,2020-04-12,su,,11.6,10.9,8.3,6.8
202006030713,2020-04-18,sa,,11.7,11.0,9.2,8.4
202006030814,2020-04-19,su,,15.1,14.2,14.0,14.8
202006040001,2020-09-11,fr,10.8,11.6,10.2,5.1,4.9
202006040004,2020-09-18,fr,10.3,12.9,12.1,3.1,3.7
202006040008,2020-09-25,fr,9.2,13.6,12.9,12.3,13.1
202006040011,2020-10-02,fr,10.7,11.1,10.8,5.5,5.8
202006040102,2020-09-12,sa,11.2,9.6,10.3,5.0,4.5
202006040203,2020-09-13,su,10.1,10.4,11.5,7.5,7.5
202006040305,2020-09-19,sa,10.6,11.5,11.0,4.1,3.8
202006040406,2020-09-20,su,10.5,9.0,11.4,2.3,2.5
202006040507,2020-09-21,mo,9.7,11.4,10.8,4.7,4.3
202006040609,2020-09-26,sa,9.7,12.6,12.9,12.3,15.1
202006040710,2020-09-27,su,9.7,12.1,13.4,11.3,14.3
202006040812,2020-10-03,sa,10.8,11.6,9.7,4.2,4.8
202006040913,2020-10-04,su,10.4,11.9,10.7,3.5,3.3
202006050001,2020-12-04,fr,10.8,10.7,10.5,4.8,4.0
202006050004,2020-12-11,fr,10.4,10.5,9.1,4.1,3.8
202006050007,2020-12-18,fr,10.9,9.9,9.1,2.0,1.7
202006050010,2020-12-25,fr,10.0,10.8,11.1,1.4,1.2
202006050102,2020-12-05,sa,9.9,9.1,10.9,4.0,4.1
202006050203,2020-12-06,su,9.9,11.1,10.4,7.0,7.1
202006050305,2020-12-12,sa,10.6,9.3,7.9,3.6,3.1
202006050406,2020-12-13,su,10.6,9.3,8.7,2.7,2.5
202006050508,2020-12-19,sa,10.4,10.5,9.4,1.9,1.8
202006050609,2020-12-20,su,9.9,10.3,10.1,1.6,1.7
202006050711,2020-12-26,sa,10.5,10.0,9.8,1.7,1.6
202006050812,2020-12-27,su,9.8,9.6,10.1,1.5,1.7
202007010001,2020-02-28,fr,,11.9,12.4,7.2,8.8
202007010004,2020-03-06,fr,,12.4,11.1,7.7,9.0
202007010007,2020-03-13,fr,,14.3,16.1,8.0,9.8
202007010010,2020-03-27,fr,,12.1,11.5,5.8,5.9
202007010102,2020-02-29,sa,,11.4,11.5,6.0,6.8
202007010203,2020-03-01,su,,13.0,12.0,10.0,11.1
202007010305,2020-03-07,sa,,10.5,12.4,6.2,6.3
202007010406,2020-03-08,su,,12.8,13.6,12.7,12.8
202007010508,2020-03-14,sa,,13.8,14.0,7.8,9.3
202007010609,2020-03-15,su,,13.9,15.0,9.2,9.0
202007010711,2020-03-28,sa,,11.6,12.3,8.4,9.0
202007010812,2020-03-29,su,,14.5,14.8,19.0,18.4
202007020001,2020-09-11,fr,9.9,13.3,11.6,15.6,16.1
202007020004,2020-09-18,fr,10.6,10.7,12.7,4.2,5.3
202007020008,2020-09-25,fr,10.6,11.7,13.8,1.9,2.9
202007020011,2020-10-02,fr,9.9,13.8,14.2,2.8,4.7
